category_title;word;count
Science & Politics   ;ancient;2
Science & Politics   ;andrea;2
Science & Politics   ;android;2
Science & Politics   ;angeles;2
Science & Politics   ;announcement;2
Science & Politics   ;announces;2
Science & Politics   ;answer;2
Science & Politics   ;apart;2
Science & Politics   ;appearance;2
Science & Politics   ;aquilina;2
Science & Politics   ;arcade;2
Science & Politics   ;arm;2
Science & Politics   ;around;2
Science & Politics   ;arrives;2
Science & Politics   ;artificial;2
Science & Politics   ;ash;2
Science & Politics   ;asian;2
Science & Politics   ;assistant;2
Science & Politics   ;asteroid;2
Science & Politics   ;astronauts;2
Science & Politics   ;ate;2
Science & Politics   ;authorities;2
Science & Politics   ;authority;2
Science & Politics   ;away;2
Science & Politics   ;axel;2
Science & Politics   ;babies;2
Science & Politics   ;bali;2
Science & Politics   ;bank;2
Science & Politics   ;barack;2
Science & Politics   ;batali;2
Science & Politics   ;battle;2
Science & Politics   ;blind;2
Science & Politics   ;blow;2
Science & Politics   ;bomb;2
Science & Politics   ;book;2
Science & Politics   ;boss;2
Science & Politics   ;boston;2
Science & Politics   ;bourdain;2
Science & Politics   ;brady;2
Science & Politics   ;brain;2
Science & Politics   ;bread;2
Science & Politics   ;british;2
Science & Politics   ;broadcast;2
Science & Politics   ;building;2
Science & Politics   ;bullied;2
Science & Politics   ;burned;2
Science & Politics   ;burst;2
Science & Politics   ;buying;2
Science & Politics   ;ca;2
Science & Politics   ;calls;2
Science & Politics   ;capitol;2
Science & Politics   ;capsule;2
Science & Politics   ;captures;2
Science & Politics   ;care;2
Science & Politics   ;carrying;2
Science & Politics   ;casting;2
Science & Politics   ;caught;2
Science & Politics   ;celebrate;2
Science & Politics   ;celebs;2
Science & Politics   ;center;2
Science & Politics   ;cereal;2
Science & Politics   ;chamber;2
Science & Politics   ;changed;2
Science & Politics   ;changes;2
Science & Politics   ;channel;2
Science & Politics   ;charges;2
Science & Politics   ;charging;2
Science & Politics   ;chess;2
Science & Politics   ;childish;2
Science & Politics   ;chimp;2
Science & Politics   ;chris;2
Science & Politics   ;christian;2
Science & Politics   ;christmas;2
Science & Politics   ;christopher;2
Science & Politics   ;cia;2
Science & Politics   ;claims;2
Science & Politics   ;club;2
Science & Politics   ;code;2
Science & Politics   ;college;2
Science & Politics   ;color;2
Science & Politics   ;come;2
Science & Politics   ;common;2
Science & Politics   ;compressed;2
Science & Politics   ;concept;2
Science & Politics   ;concrete;2
Science & Politics   ;congress;2
Science & Politics   ;control;2
Science & Politics   ;controversial;2
Science & Politics   ;conversation;2
Science & Politics   ;conway;2
Science & Politics   ;countries;2
Science & Politics   ;county;2
Science & Politics   ;courtroom;2
Science & Politics   ;cranberries;2
Science & Politics   ;crash;2
Science & Politics   ;creates;2
Science & Politics   ;crisis;2
Science & Politics   ;crowd;2
Science & Politics   ;cube;2
Science & Politics   ;cubes;2
Science & Politics   ;custody;2
Science & Politics   ;custom;2
Science & Politics   ;cuts;2
Science & Politics   ;cyber;2
Science & Politics   ;dan;2
Science & Politics   ;dangerous;2
Science & Politics   ;david;2
Science & Politics   ;deadliest;2
Science & Politics   ;debunked;2
Science & Politics   ;degrasse;2
Science & Politics   ;delta;2
Science & Politics   ;democratic;2
Science & Politics   ;design;2
Science & Politics   ;destroy;2
Science & Politics   ;destroys;2
Science & Politics   ;details;2
Science & Politics   ;devils;2
Science & Politics   ;deyshia;2
Science & Politics   ;diamond;2
Science & Politics   ;different;2
Science & Politics   ;displays;2
Science & Politics   ;dolores;2
Science & Politics   ;domestic;2
Science & Politics   ;dope;2
Science & Politics   ;dr;2
Science & Politics   ;drawing;2
Science & Politics   ;dreams;2
Science & Politics   ;drinking;2
Science & Politics   ;duplex;2
Science & Politics   ;dutch;2
Science & Politics   ;earthquakes;2
Science & Politics   ;easy;2
Science & Politics   ;eclipse;2
Science & Politics   ;edge;2
Science & Politics   ;effect;2
Science & Politics   ;electronics;2
Science & Politics   ;emma;2
Science & Politics   ;emotional;2
Science & Politics   ;energy;2
Science & Politics   ;epic;2
Science & Politics   ;erupting;2
Science & Politics   ;eruptions;2
Science & Politics   ;erupts;2
Science & Politics   ;european;2
Science & Politics   ;evacuations;2
Science & Politics   ;evangelist;2
Science & Politics   ;event;2
Science & Politics   ;ever;2
Science & Politics   ;exist;2
Science & Politics   ;extra;2
Science & Politics   ;eye;2
Science & Politics   ;facebook;2
Science & Politics   ;facts;2
Science & Politics   ;fake;2
Science & Politics   ;fans;2
Science & Politics   ;features;2
Science & Politics   ;federal;2
Science & Politics   ;female;2
Science & Politics   ;fight;2
Science & Politics   ;find;2
Science & Politics   ;finds;2
Science & Politics   ;fingerprint;2
Science & Politics   ;fired;2
Science & Politics   ;fires;2
Science & Politics   ;flex;2
Science & Politics   ;flooding;2
Science & Politics   ;floor;2
Science & Politics   ;flynn;2
Science & Politics   ;foil;2
Science & Politics   ;football;2
Science & Politics   ;formation;2
Science & Politics   ;found;2
Science & Politics   ;founder;2
Science & Politics   ;francis;2
Science & Politics   ;free;2
Science & Politics   ;freezing;2
Science & Politics   ;friend;2
Science & Politics   ;frozen;2
Science & Politics   ;funeral;2
Science & Politics   ;gates;2
Science & Politics   ;gene;2
Science & Politics   ;gillespie;2
Science & Politics   ;glasses;2
Science & Politics   ;global;2
Science & Politics   ;globes;2
Science & Politics   ;glowing;2
Science & Politics   ;goes;2
Science & Politics   ;going;2
Science & Politics   ;good;2
Science & Politics   ;gop;2
Science & Politics   ;growing;2
Science & Politics   ;guilty;2
Science & Politics   ;hacking;2
Science & Politics   ;had;2
Science & Politics   ;hair;2
Science & Politics   ;halftime;2
Science & Politics   ;harassment;2
Science & Politics   ;hard;2
Science & Politics   ;hargrave;2
Science & Politics   ;headquarters;2
Science & Politics   ;healthy;2
Science & Politics   ;hear;2
Science & Politics   ;heart;2
Science & Politics   ;helped;2
Science & Politics   ;hero;2
Science & Politics   ;hidden;2
Science & Politics   ;highway;2
Science & Politics   ;hill;2
Science & Politics   ;hillary;2
Science & Politics   ;historic;2
Science & Politics   ;hoda;2
Science & Politics   ;hole;2
Science & Politics   ;holes;2
Science & Politics   ;holiday;2
Science & Politics   ;hollywood;2
Science & Politics   ;homeless;2
Science & Politics   ;honors;2
Science & Politics   ;hope;2
Science & Politics   ;hospital;2
Science & Politics   ;hosting;2
Science & Politics   ;huge;2
Science & Politics   ;hurt;2
Science & Politics   ;icon;2
Science & Politics   ;id;2
Science & Politics   ;identified;2
Science & Politics   ;immune;2
Science & Politics   ;impact;2
Science & Politics   ;important;2
Science & Politics   ;impressions;2
Science & Politics   ;indias;2
Science & Politics   ;indictment;2
Science & Politics   ;intels;2
Science & Politics   ;interstellar;2
Science & Politics   ;introduction;2
Science & Politics   ;inventor;2
Science & Politics   ;investigating;2
Science & Politics   ;investigation;2
Science & Politics   ;invisible;2
Science & Politics   ;io;2
Science & Politics   ;iran;2
Science & Politics   ;iraqiran;2
Science & Politics   ;irl;2
Science & Politics   ;iseult;2
Science & Politics   ;island;2
Science & Politics   ;isnt;2
Science & Politics   ;jackson;2
Science & Politics   ;january;2
Science & Politics   ;jayz;2
Science & Politics   ;jennifer;2
Science & Politics   ;jim;2
Science & Politics   ;john;2
Science & Politics   ;joint;2
Science & Politics   ;jong;2
Science & Politics   ;just;2
Science & Politics   ;justin;2
Science & Politics   ;kate;2
Science & Politics   ;keaton;2
Science & Politics   ;kellyanne;2
Science & Politics   ;keyboard;2
Science & Politics   ;kills;2
Science & Politics   ;kingdom;2
Science & Politics   ;kit;2
Science & Politics   ;kitchen;2
Science & Politics   ;kyle;2
Science & Politics   ;lab;2
Science & Politics   ;land;2
Science & Politics   ;languages;2
Science & Politics   ;largest;2
Science & Politics   ;laser;2
Science & Politics   ;later;2
Science & Politics   ;lauer;2
Science & Politics   ;laurel;2
Science & Politics   ;law;2
Science & Politics   ;lead;2
Science & Politics   ;learn;2
Science & Politics   ;lee;2
Science & Politics   ;letter;2
Science & Politics   ;linmanuel;2
Science & Politics   ;linus;2
Science & Politics   ;list;2
Science & Politics   ;livestream;2
Science & Politics   ;living;2
Science & Politics   ;london;2
Science & Politics   ;los;2
Science & Politics   ;love;2
Science & Politics   ;lunar;2
Science & Politics   ;major;2
Science & Politics   ;manhattan;2
Science & Politics   ;map;2
Science & Politics   ;mario;2
Science & Politics   ;marries;2
Science & Politics   ;mars;2
Science & Politics   ;masks;2
Science & Politics   ;massacre;2
Science & Politics   ;massive;2
Science & Politics   ;matt;2
Science & Politics   ;matters;2
Science & Politics   ;may;2
Science & Politics   ;mccabe;2
Science & Politics   ;medical;2
Science & Politics   ;meets;2
Science & Politics   ;melting;2
Science & Politics   ;men;2
Science & Politics   ;mentalfloss;2
Science & Politics   ;message;2
Science & Politics   ;michael;2
Science & Politics   ;middle;2
Science & Politics   ;midflight;2
Science & Politics   ;mini;2
Science & Politics   ;mirror;2
Science & Politics   ;missed;2
Science & Politics   ;missouri;2
Science & Politics   ;mkbhd;2
Science & Politics   ;mobile;2
Science & Politics   ;monday;2
Science & Politics   ;monster;2
Science & Politics   ;motion;2
Science & Politics   ;mouse;2
Science & Politics   ;mousetrap;2
Science & Politics   ;mudslides;2
Science & Politics   ;murphy;2
Science & Politics   ;museum;2
Science & Politics   ;mysterious;2
Science & Politics   ;myth;2
Science & Politics   ;nabors;2
Science & Politics   ;nail;2
Science & Politics   ;names;2
Science & Politics   ;nancy;2
Science & Politics   ;natalie;2
Science & Politics   ;nature;2
Science & Politics   ;nba;2
Science & Politics   ;net;2
Science & Politics   ;neutrality;2
Science & Politics   ;nikki;2
Science & Politics   ;nobody;2
Science & Politics   ;ocean;2
Science & Politics   ;october;2
Science & Politics   ;offers;2
Science & Politics   ;office;2
Science & Politics   ;ohio;2
Science & Politics   ;onboard;2
Science & Politics   ;once;2
Science & Politics   ;onto;2
Science & Politics   ;open;2
Science & Politics   ;optical;2
Science & Politics   ;oriordan;2
Science & Politics   ;oscars;2
